"date"	"U200"	"T200"	"Vwmin"	"Vwmax"	"Vwsred"	"Kwmin"	"Kwmax"	"Kwsred"	"Zas"	"Vzas"	"T5"	"T5max"	"T5min"	"Op"	"Press"	"Level"	"Irr_dur"	"U200"	"T200"	"Press"	"Op"	"Irr_dur"	"T5"	"Level"	"T5min"	"T5max"	"Vwmax"	"Vwsred"	"Vwmin"	"Kwsred"	"Kwmax"	"Kwmin"	"Zas"	"Vzas"
"2021-01-01 00:00:00"	   101	   1,9	   0,0	   2,6	   1,3	   264	    33	   338	     1	  12,8	   1,6	   1,7	   1,5	   0,0	   988	     0	     0	   101	   1,9	   988	   0,0	     0	   1,6	     0	   1,5	   1,7	   2,6	   1,3	   0,0	   338	    33	   264	     1	  12,8
"2021-01-01 00:10:00"	   101	   1,8	   0,0	   6,7	   1,7	   281	    33	   336	     1	  12,9	   1,5	   1,7	   1,5	   0,0	   988		     0	   101	   1,8	   988	   0,0	     0	   1,5		   1,5	   1,7	   6,7	   1,7	   0,0	   336	    33	   281	     1	  12,9
"2021-01-01 00:20:00"	   101	   2,0	   0,2	   5,0	   1,3	   270	    45	   334	     1	  12,8	   1,5	   1,7	   1,5	   0,0	   988	     0	     0	   101	   2,0	   988	   0,0	     0	   1,5	     0	   1,5	   1,7	   5,0	   1,3	   0,2	   334	    45	   270	     1	  12,8
"2021-01-01 00:30:00"	   101	   1,8	   0,3	   5,4	   1,3	   270	    39	   344	     1	  12,8	   1,5	   1,6	   1,5	   0,0	   988	     0	     0	   101	   1,8	   988	   0,0	     0	   1,5	     0	   1,5	   1,6	   5,4	   1,3	   0,3	   344	    39	   270	     1	  12,8
"2021-01-01 00:40:00"	   102	   1,8	   0,0	   3,1	   1,0	   275	    50	   339	     1	  12,8	   1,5	   1,6	   1,4	   0,0	   988	     0	     0	   102	   1,8	   988	   0,0	     0	   1,5	     0	   1,4	   1,6	   3,1	   1,0	   0,0	   339	    50	   275	     1	  12,8
"2021-01-01 00:50:00"	   101	   1,9	   0,3	   5,8	   1,7	   286	    39	   342	     1	  12,9	   1,5	   1,6	   1,4	   0,0	   988	     0	     0	   101	   1,9	   988	   0,0	     0	   1,5	     0	   1,4	   1,6	   5,8	   1,7	   0,3	   342	    39	   286	     1	  12,9
"2021-01-01 01:00:00"	   102	   1,8	   0,0	   3,0	   1,2	   264	    95	   329	     1	  12,8	   1,5	   1,6	   1,4	   0,0	   988	     0	     0	   102	   1,8	   988	   0,0	     0	   1,5	     0	   1,4	   1,6	   3,0	   1,2	   0,0	   329	    95	   264	     1	  12,8
"2021-01-01 01:10:00"	   102	   1,8	   0,0	   3,5	   1,2	   247	    28	   333	     1	  12,8	   1,4	   1,6	   1,3	   0,1	   988	     0	     0	   102	   1,8	   988	   0,1	     0	   1,4	     0	   1,3	   1,6	   3,5	   1,2	   0,0	   333	    28	   247	     1	  12,8
"2021-01-01 01:20:00"	   102	   1,8	   0,0	   3,6	   1,1	   292	    50	   331	     1	  12,8	   1,4	   1,5	   1,3	   0,0	   988	     0	     0	   102	   1,8	   988	   0,0	     0	   1,4	     0	   1,3	   1,5	   3,6	   1,1	   0,0	   331	    50	   292	     1	  12,8
"2021-01-01 01:30:00"	   100	   1,8	   0,0	   6,1	   1,3	   275	    33	   329	     1	  12,9	   1,4	   1,5	   1,3	   0,1	   988	     0	     0	   100	   1,8	   988	   0,1	     0	   1,4	     0	   1,3	   1,5	   6,1	   1,3	   0,0	   329	    33	   275	     1	  12,9
"2021-01-01 01:40:00"	   102	   1,7	   0,3	   3,3	   1,4	   219	    95	   327	     1	  12,8	   1,3	   1,5	   1,3	   0,0	   988	     0	     0	   102	   1,7	   988	   0,0	     0	   1,3	     0	   1,3	   1,5	   3,3	   1,4	   0,3	   327	    95	   219	     1	  12,8
"2021-01-01 01:50:00"	   102	   1,7	   0,0	   4,5	   1,2	   247	    16	   328	     1	  12,8	   1,3	   1,5	   1,3	   0,0	   988	     0	     0	   102	   1,7	   988	   0,0	     0	   1,3	     0	   1,3	   1,5	   4,5	   1,2	   0,0	   328	    16	   247	     1	  12,8
"2021-01-01 02:00:00"	   101	   1,7	   0,0	   4,1	   1,1	   286	    78	   332	     1	  12,8	   1,3	   1,5	   1,2	   0,1	   987	     0	     0	   101	   1,7	   987	   0,1	     0	   1,3	     0	   1,2	   1,5	   4,1	   1,1	   0,0	   332	    78	   286	     1	  12,8
"2021-01-01 02:10:00"	   102	   1,5	   0,0	   5,0	   1,2	   275	    73	   331	     1	  12,8	   1,3	   1,4	   1,2	   0,0	   988	     0	     0	   102	   1,5	   988	   0,0	     0	   1,3	     0	   1,2	   1,4	   5,0	   1,2	   0,0	   331	    73	   275	     1	  12,8
"2021-01-01 02:20:00"	   102	   1,5	   0,2	   7,2	   2,0	   264	    56	   328	     1	  12,9	   1,2	   1,4	   1,2	   0,0	   987	     0	     0	   102	   1,5	   987	   0,0	     0	   1,2	     0	   1,2	   1,4	   7,2	   2,0	   0,2	   328	    56	   264	     1	  12,9
"2021-01-01 02:30:00"	   102	   1,5	   0,0	   3,4	   1,3	   258	    84	   327	     1	  12,8	   1,3	   1,4	   1,1	   0,0	   987	     0	     0	   102	   1,5	   987	   0,0	     0	   1,3	     0	   1,1	   1,4	   3,4	   1,3	   0,0	   327	    84	   258	     1	  12,8
"2021-01-01 02:40:00"	   102	   1,5	   0,4	   4,6	   1,3	   258	    33	   316	     1	  12,9	   1,3	   1,3	   1,1	   0,0	   987	     0	     0	   102	   1,5	   987	   0,0	     0	   1,3	     0	   1,1	   1,3	   4,6	   1,3	   0,4	   316	    33	   258	     1	  12,9
"2021-01-01 02:50:00"	   102	   1,4	   0,0	   3,4	   1,3	   157	    84	   325	     1	  12,9	   1,1	   1,3	   1,1	   0,1	   987	     0	     0	   102	   1,4	   987	   0,1	     0	   1,1	     0	   1,1	   1,3	   3,4	   1,3	   0,0	   325	    84	   157	     1	  12,9
"2021-01-01 03:00:00"	   102	   1,3	   0,0	   4,4	   1,4	   225	    45	   321	     1	  12,8	   1,1	   1,2	   1,0	   0,1	   987	     0	     0	   102	   1,3	   987	   0,1	     0	   1,1	     0	   1,0	   1,2	   4,4	   1,4	   0,0	   321	    45	   225	     1	  12,8
"2021-01-01 03:10:00"	   102	   1,2	   0,0	   6,3	   1,4	   264	   101	   324	     1	  12,8	   1,0	   1,1	   0,9	   0,0	   987	     0	     0	   102	   1,2	   987	   0,0	     0	   1,0	     0	   0,9	   1,1	   6,3	   1,4	   0,0	   324	   101	   264	     1	  12,8
"2021-01-01 03:20:00"	   102	   1,3	   0,3	   4,3	   1,7	   270	    45	   329	     1	  12,8	   1,0	   1,1	   0,9	   0,1	   987	     0	     0	   102	   1,3	   987	   0,1	     0	   1,0	     0	   0,9	   1,1	   4,3	   1,7	   0,3	   329	    45	   270	     1	  12,8
"2021-01-01 03:30:00"	   102	   1,2	   0,0	   3,3	   1,5	   241	    22	   330	     1	  12,8	   0,8	   1,0	   0,8	   0,1	   987	     0	     0	   102	   1,2	   987	   0,1	     0	   0,8	     0	   0,8	   1,0	   3,3	   1,5	   0,0	   330	    22	   241	     1	  12,8
"2021-01-01 03:40:00"	   101	   1,0	   0,5	   4,4	   1,8	   281	    11	   320	     1	  12,8	   0,8	   1,0	   0,7	   0,0	   987	     0	     0	   101	   1,0	   987	   0,0	     0	   0,8	     0	   0,7	   1,0	   4,4	   1,8	   0,5	   320	    11	   281	     1	  12,8
"2021-01-01 03:50:00"	   102	   1,2	   0,6	   4,5	   1,9	   275	    11	   321	     1	  12,8	   0,8	   0,9	   0,7	   0,0	   987	     0	     0	   102	   1,2	   987	   0,0	     0	   0,8	     0	   0,7	   0,9	   4,5	   1,9	   0,6	   321	    11	   275	     1	  12,8
"2021-01-01 04:00:00"	   102	   1,0	   0,5	   6,3	   1,9	   264	    45	   318	     1	  12,8	   0,9	   0,9	   0,8	   0,1	   987	     0	     0	   102	   1,0	   987	   0,1	     0	   0,9	     0	   0,8	   0,9	   6,3	   1,9	   0,5	   318	    45	   264	     1	  12,8
"2021-01-01 04:10:00"	   102	   1,1	   0,3	   6,5	   1,8	   253	    11	   324	     1	  12,8	   0,8	   0,9	   0,7	   0,0	   987	     0	     0	   102	   1,1	   987	   0,0	     0	   0,8	     0	   0,7	   0,9	   6,5	   1,8	   0,3	   324	    11	   253	     1	  12,8
"2021-01-01 04:20:00"	   102	   1,2	   0,5	   4,8	   2,0	   258	    45	   323	     1	  12,8	   0,8	   0,9	   0,7	   0,0	   987	     0	     0	   102	   1,2	   987	   0,0	     0	   0,8	     0	   0,7	   0,9	   4,8	   2,0	   0,5	   323	    45	   258	     1	  12,8
"2021-01-01 04:30:00"	   102	   1,2	   0,2	   3,7	   1,8	   270	   106	   327	     1	  12,8	   0,7	   0,9	   0,7	   0,0	   987	     0	     0	   102	   1,2	   987	   0,0	     0	   0,7	     0	   0,7	   0,9	   3,7	   1,8	   0,2	   327	   106	   270	     1	  12,8
"2021-01-01 04:40:00"	   102	   1,1	   0,4	   5,0	   1,7	   258	    28	   323	     1	  12,8	   0,8	   0,9	   0,7	   0,1	   987	     0	     0	   102	   1,1	   987	   0,1	     0	   0,8	     0	   0,7	   0,9	   5,0	   1,7	   0,4	   323	    28	   258	     1	  12,8
"2021-01-01 04:50:00"	   102	   1,1	   0,5	   6,8	   2,2	   275	    28	   323	     1	  12,8	   0,8	   0,9	   0,7	   0,0	   987	     0	     0	   102	   1,1	   987	   0,0	     0	   0,8	     0	   0,7	   0,9	   6,8	   2,2	   0,5	   323	    28	   275	     1	  12,8
"2021-01-01 05:00:00"	   102	   1,0	   0,0	   6,1	   2,1	   219	    16	   326	     1	  12,8	   0,7	   0,9	   0,6	   0,0	   987	     0	     0	   102	   1,0	   987	   0,0	     0	   0,7	     0	   0,6	   0,9	   6,1	   2,1	   0,0	   326	    16	   219	     1	  12,8
"2021-01-01 05:10:00"	   102	   1,0	   0,4	   4,7	   1,9	   264	    22	   318	     1	  12,8	   0,7	   0,8	   0,6	   0,0	   987	     0	     0	   102	   1,0	   987	   0,0	     0	   0,7	     0	   0,6	   0,8	   4,7	   1,9	   0,4	   318	    22	   264	     1	  12,8
"2021-01-01 05:20:00"	   102	   0,9	   0,2	   8,7	   1,9	   225	    67	   315	     1	  12,8	   0,7	   0,8	   0,6	   0,0	   987	     0	     0	   102	   0,9	   987	   0,0	     0	   0,7	     0	   0,6	   0,8	   8,7	   1,9	   0,2	   315	    67	   225	     1	  12,8
"2021-01-01 05:30:00"	   102	   1,0	   0,0	   4,3	   1,9	   241	    67	   320	     1	  12,8	   0,6	   0,8	   0,5	   0,1	   987	     0	     0	   102	   1,0	   987	   0,1	     0	   0,6	     0	   0,5	   0,8	   4,3	   1,9	   0,0	   320	    67	   241	     1	  12,8
"2021-01-01 05:40:00"	   102	   1,0	   0,2	   6,6	   1,9	   236	    56	   320	     1	  12,8	   0,7	   0,8	   0,6	   0,0	   987	     0	     0	   102	   1,0	   987	   0,0	     0	   0,7	     0	   0,6	   0,8	   6,6	   1,9	   0,2	   320	    56	   236	     1	  12,8
"2021-01-01 05:50:00"	   102	   1,1	   0,3	   4,8	   1,7	   236	    28	   319	     1	  12,8	   0,7	   0,8	   0,6	   0,0	   987	     0	     0	   102	   1,1	   987	   0,0	     0	   0,7	     0	   0,6	   0,8	   4,8	   1,7	   0,3	   319	    28	   236	     1	  12,8
"2021-01-01 06:00:00"	   102	   0,9	   0,3	   7,6	   2,2	   168	    45	   315	     1	  12,9	   0,7	   0,8	   0,6	   0,0	   987	     0	     0	   102	   0,9	   987	   0,0	     0	   0,7	     0	   0,6	   0,8	   7,6	   2,2	   0,3	   315	    45	   168	     1	  12,9
"2021-01-01 06:10:00"	   102	   1,0	   0,6	   4,4	   1,9	   213	   123	   306	     1	  12,8	   0,6	   0,8	   0,6	   0,0	   987	     0	     0	   102	   1,0	   987	   0,0	     0	   0,6	     0	   0,6	   0,8	   4,4	   1,9	   0,6	   306	   123	   213	     1	  12,8
"2021-01-01 06:20:00"	   102	   1,1	   0,4	   3,9	   1,7	   247	    28	   312	     1	  12,8	   0,7	   0,7	   0,6	   0,0	   987	     0	     0	   102	   1,1	   987	   0,0	     0	   0,7	     0	   0,6	   0,7	   3,9	   1,7	   0,4	   312	    28	   247	     1	  12,8
"2021-01-01 06:30:00"	   100	   1,0	   0,0	   8,5	   2,1	   241	    45	   312	     1	  12,8	   0,6	   0,8	   0,5	   0,0	   987	     0	     0	   100	   1,0	   987	   0,0	     0	   0,6	     0	   0,5	   0,8	   8,5	   2,1	   0,0	   312	    45	   241	     1	  12,8
"2021-01-01 06:40:00"	   102	   1,0	   0,0	   9,6	   2,1	   230	    28	   309	     1	  12,8	   0,6	   0,8	   0,5	   0,0	   987	     0	     0	   102	   1,0	   987	   0,0	     0	   0,6	     0	   0,5	   0,8	   9,6	   2,1	   0,0	   309	    28	   230	     1	  12,8
"2021-01-01 06:50:00"	   102	   1,0	   0,0	   5,9	   1,7	   225	    11	   307	     1	  12,8	   0,7	   0,8	   0,6	   0,0	   987	     0	     0	   102	   1,0	   987	   0,0	     0	   0,7	     0	   0,6	   0,8	   5,9	   1,7	   0,0	   307	    11	   225	     1	  12,8
"2021-01-01 07:00:00"	   100	   0,9	   0,0	   6,1	   1,6	   196	   129	   310	     1	  12,8	   0,8	   0,8	   0,6	   0,0	   987	     0	     0	   100	   0,9	   987	   0,0	     0	   0,8	     0	   0,6	   0,8	   6,1	   1,6	   0,0	   310	   129	   196	     1	  12,8
"2021-01-01 07:10:00"	   102	   1,1	   0,3	   5,7	   1,8	   225	    28	   302	     1	  12,8	   0,7	   0,8	   0,6	   0,0	   987	     0	     0	   102	   1,1	   987	   0,0	     0	   0,7	     0	   0,6	   0,8	   5,7	   1,8	   0,3	   302	    28	   225	     1	  12,8
"2021-01-01 07:20:00"	   102	   1,0	   0,5	   6,0	   1,7	   236	    28	   304	     1	  12,8	   0,8	   0,9	   0,6	   0,0	   987	     0	     0	   102	   1,0	   987	   0,0	     0	   0,8	     0	   0,6	   0,9	   6,0	   1,7	   0,5	   304	    28	   236	     1	  12,8
"2021-01-01 07:30:00"	   102	   1,0	   0,0	   6,4	   1,9	   236	    16	   302	     1	  12,8	   0,7	   0,9	   0,6	   0,0	   987	     0	     0	   102	   1,0	   987	   0,0	     0	   0,7	     0	   0,6	   0,9	   6,4	   1,9	   0,0	   302	    16	   236	     1	  12,8
"2021-01-01 07:40:00"	   102	   1,0	   0,3	   8,7	   1,7	   230	    50	   311	     1	  12,8	   0,8	   0,9	   0,7	   0,0	   987	     0	     0	   102	   1,0	   987	   0,0	     0	   0,8	     0	   0,7	   0,9	   8,7	   1,7	   0,3	   311	    50	   230	     1	  12,8
"2021-01-01 07:50:00"	   102	   1,1	   0,0	   5,8	   2,0	   230	    28	   307	     1	  12,8	   0,8	   0,9	   0,7	   0,0	   987	     0	     0	   102	   1,1	   987	   0,0	     0	   0,8	     0	   0,7	   0,9	   5,8	   2,0	   0,0	   307	    28	   230	     1	  12,8
"2021-01-01 08:00:00"	   102	   1,0	   0,2	   5,9	   2,4	   236	    61	   317	     1	  12,8	   0,8	   0,9	   0,7	   0,0	   987	     0	     0	   102	   1,0	   987	   0,0	     0	   0,8	     0	   0,7	   0,9	   5,9	   2,4	   0,2	   317	    61	   236	     1	  12,8
"2021-01-01 08:10:00"	   102	   1,1	   0,0	   4,9	   1,7	   236	    39	   314	     1	  12,8	   0,9	   1,0	   0,7	   0,0	   988	     0	     0	   102	   1,1	   988	   0,0	     0	   0,9	     0	   0,7	   1,0	   4,9	   1,7	   0,0	   314	    39	   236	     1	  12,8
"2021-01-01 08:20:00"	   102	   1,2	   0,0	   4,3	   1,9	   225	    28	   321	     1	  12,8	   0,9	   1,0	   0,7	   0,0	   988	     0	     0	   102	   1,2	   988	   0,0	     0	   0,9	     0	   0,7	   1,0	   4,3	   1,9	   0,0	   321	    28	   225	     1	  12,8
"2021-01-01 08:30:00"	   102	   1,0	   0,8	   5,7	   2,6	   247	    39	   320	     1	  12,8	   0,9	   1,0	   0,8	   0,0	   988	     0	     0	   102	   1,0	   988	   0,0	     0	   0,9	     0	   0,8	   1,0	   5,7	   2,6	   0,8	   320	    39	   247	     1	  12,8
"2021-01-01 08:40:00"	   102	   1,1	   0,4	   4,4	   1,7	   163	    78	   312	     1	  12,8	   1,0	   1,0	   0,8	   0,0	   988	     0	     0	   102	   1,1	   988	   0,0	     0	   1,0	     0	   0,8	   1,0	   4,4	   1,7	   0,4	   312	    78	   163	     1	  12,8
"2021-01-01 08:50:00"	   102	   1,2	   0,0	   4,5	   1,8	   213	    61	   319	     1	  12,8	   0,9	   1,0	   0,8	   0,0	   988	     0	     0	   102	   1,2	   988	   0,0	     0	   0,9	     0	   0,8	   1,0	   4,5	   1,8	   0,0	   319	    61	   213	     1	  12,8
"2021-01-01 09:00:00"	   102	   1,3	   0,4	   4,1	   1,5	   185	    50	   305	     1	  12,9	   1,0	   1,1	   0,9	   0,0	   988	     0	     0	   102	   1,3	   988	   0,0	     0	   1,0	     0	   0,9	   1,1	   4,1	   1,5	   0,4	   305	    50	   185	     1	  12,9
"2021-01-01 09:10:00"	   102	   1,1	   0,4	   3,8	   1,6	   241	     0	   308	     1	  12,8	   1,1	   1,1	   0,9	   0,0	   988	     0	     0	   102	   1,1	   988	   0,0	     0	   1,1	     0	   0,9	   1,1	   3,8	   1,6	   0,4	   308	     0	   241	     1	  12,8
"2021-01-01 09:20:00"	   102	   1,4	   0,0	   3,8	   1,5	   241	    22	   302	     1	  12,8	   1,2	   1,3	   1,0	   0,0	   988	     0	     0	   102	   1,4	   988	   0,0	     0	   1,2	     0	   1,0	   1,3	   3,8	   1,5	   0,0	   302	    22	   241	     1	  12,8
"2021-01-01 09:30:00"	   102	   1,4	   0,0	   3,1	   1,1	   236	    78	   299	     1	  12,8	   1,3	   1,4	   1,1	   0,0	   988	     0	     0	   102	   1,4	   988	   0,0	     0	   1,3	     0	   1,1	   1,4	   3,1	   1,1	   0,0	   299	    78	   236	     1	  12,8
"2021-01-01 09:40:00"	   102	   1,5	   0,0	   2,8	   1,0	   230	    11	   300	     1	  12,8	   1,2	   1,4	   1,2	   0,0	   988	     0	     0	   102	   1,5	   988	   0,0	     0	   1,2	     0	   1,2	   1,4	   2,8	   1,0	   0,0	   300	    11	   230	     1	  12,8
"2021-01-01 09:50:00"	   102	   1,5	   0,0	   4,0	   1,3	   236	     0	   306	     1	  12,8	   1,3	   1,4	   1,2	   0,0	   988	     0	     0	   102	   1,5	   988	   0,0	     0	   1,3	     0	   1,2	   1,4	   4,0	   1,3	   0,0	   306	     0	   236	     1	  12,8
"2021-01-01 10:00:00"	   102	   1,7	   0,0	   4,5	   1,6	   191	    28	   306	     1	  12,9	   1,4	   1,6	   1,3	   0,0	   988	     0	     0	   102	   1,7	   988	   0,0	     0	   1,4	     0	   1,3	   1,6	   4,5	   1,6	   0,0	   306	    28	   191	     1	  12,9
"2021-01-01 10:10:00"	   101	   1,7	   0,0	   3,9	   1,5	   202	   101	   304	     1	  12,8	   1,5	   1,7	   1,4	   0,0	   988	     0	     0	   101	   1,7	   988	   0,0	     0	   1,5	     0	   1,4	   1,7	   3,9	   1,5	   0,0	   304	   101	   202	     1	  12,8
"2021-01-01 10:20:00"	   101	   1,6	   0,0	   5,7	   1,6	   168	    39	   302	     1	  12,8	   1,4	   1,6	   1,3	   0,0	   988	     0	     0	   101	   1,6	   988	   0,0	     0	   1,4	     0	   1,3	   1,6	   5,7	   1,6	   0,0	   302	    39	   168	     1	  12,8
"2021-01-01 10:30:00"	   100	   1,6	   0,6	   5,7	   1,9	   230	    28	   302	     1	  12,8	   1,5	   1,5	   1,3	   0,0	   988	     0	     0	   100	   1,6	   988	   0,0	     0	   1,5	     0	   1,3	   1,5	   5,7	   1,9	   0,6	   302	    28	   230	     1	  12,8
"2021-01-01 10:40:00"	   101	   1,6	   0,0	   9,1	   1,8	   185	    33	   294	     1	  12,8	   1,5	   1,6	   1,3	   0,0	   988	     0	     0	   101	   1,6	   988	   0,0	     0	   1,5	     0	   1,3	   1,6	   9,1	   1,8	   0,0	   294	    33	   185	     1	  12,8
"2021-01-01 10:50:00"	   101	   1,6	   0,3	   6,4	   2,0	   236	     5	   295	     1	  12,8	   1,6	   1,6	   1,4	   0,0	   988	     0	     0	   101	   1,6	   988	   0,0	     0	   1,6	     0	   1,4	   1,6	   6,4	   2,0	   0,3	   295	     5	   236	     1	  12,8
"2021-01-01 11:00:00"	   101	   1,8	   0,0	   3,7	   1,3	   202	    22	   291	     1	  12,8	   1,6	   1,7	   1,4	   0,0	   988	     0	     0	   101	   1,8	   988	   0,0	     0	   1,6	     0	   1,4	   1,7	   3,7	   1,3	   0,0	   291	    22	   202	     1	  12,8
"2021-01-01 11:10:00"	   101	   1,8	   0,3	   6,3	   2,1	   219	    11	   293	     1	  12,8	   1,5	   1,7	   1,5	   0,0	   988	     0	     0	   101	   1,8	   988	   0,0	     0	   1,5	     0	   1,5	   1,7	   6,3	   2,1	   0,3	   293	    11	   219	     1	  12,8
"2021-01-01 11:20:00"	   101	   1,7	   0,0	   3,8	   1,6	   225	    28	   293	     1	  12,9	   1,6	   1,7	   1,5	   0,0	   988	     0	     0	   101	   1,7	   988	   0,0	     0	   1,6	     0	   1,5	   1,7	   3,8	   1,6	   0,0	   293	    28	   225	     1	  12,9
"2021-01-01 11:30:00"	   101	   1,7	   0,0	   7,2	   1,8	   236	   354	   289	     1	  12,8	   1,6	   1,8	   1,5	   0,0	   988	     0	     0	   101	   1,7	   988	   0,0	     0	   1,6	     0	   1,5	   1,8	   7,2	   1,8	   0,0	   289	   354	   236	     1	  12,8
"2021-01-01 11:40:00"	   100	   1,6	   0,0	   5,9	   1,7	   202	    28	   298	     1	  12,8	   1,5	   1,7	   1,5	   0,0	   988	     0	     0	   100	   1,6	   988	   0,0	     0	   1,5	     0	   1,5	   1,7	   5,9	   1,7	   0,0	   298	    28	   202	     1	  12,8
"2021-01-01 11:50:00"	   100	   1,7	   0,0	   4,4	   1,6	   180	    95	   289	     1	  12,8	   1,6	   1,7	   1,5	   0,0	   988	     0	     0	   100	   1,7	   988	   0,0	     0	   1,6	     0	   1,5	   1,7	   4,4	   1,6	   0,0	   289	    95	   180	     1	  12,8
"2021-01-01 12:00:00"	   100	   1,8	   0,4	   5,5	   2,3	   219	    67	   292	     1	  12,9	   1,7	   1,8	   1,6	   0,0	   988	     0	     0	   100	   1,8	   988	   0,0	     0	   1,7	     0	   1,6	   1,8	   5,5	   2,3	   0,4	   292	    67	   219	     1	  12,9
"2021-01-01 12:10:00"	   100	   1,7	   0,0	   5,4	   1,9	   219	    28	   297	     1	  12,9	   1,7	   1,9	   1,6	   0,0	   988	     0	     0	   100	   1,7	   988	   0,0	     0	   1,7	     0	   1,6	   1,9	   5,4	   1,9	   0,0	   297	    28	   219	     1	  12,9
"2021-01-01 12:20:00"	    99	   1,9	   0,0	   8,1	   1,7	   213	     5	   289	     1	  12,8	   1,8	   1,9	   1,7	   0,0	   988	     0	     0	    99	   1,9	   988	   0,0	     0	   1,8	     0	   1,7	   1,9	   8,1	   1,7	   0,0	   289	     5	   213	     1	  12,8
"2021-01-01 12:30:00"	    98	   1,7	   0,0	   5,5	   2,0	   213	    33	   297	     1	  12,9	   1,7	   1,9	   1,6	   0,0	   988	     0	     0	    98	   1,7	   988	   0,0	     0	   1,7	     0	   1,6	   1,9	   5,5	   2,0	   0,0	   297	    33	   213	     1	  12,9
"2021-01-01 12:40:00"	    97	   1,9	   0,2	   4,7	   1,9	   157	    73	   290	     1	  12,8	   1,7	   1,9	   1,6	   0,0	   988	     0	     0	    97	   1,9	   988	   0,0	     0	   1,7	     0	   1,6	   1,9	   4,7	   1,9	   0,2	   290	    73	   157	     1	  12,8
"2021-01-01 12:50:00"	    97	   1,7	   0,2	   4,7	   1,7	   225	     5	   293	     1	  12,8	   1,6	   1,8	   1,6	   0,0	   988	     0	     0	    97	   1,7	   988	   0,0	     0	   1,6	     0	   1,6	   1,8	   4,7	   1,7	   0,2	   293	     5	   225	     1	  12,8
"2021-01-01 13:00:00"	    97	   1,8	   0,0	   3,8	   1,5	   168	    22	   289	     1	  12,8	   1,7	   1,8	   1,5	   0,0	   988	     0	     0	    97	   1,8	   988	   0,0	     0	   1,7	     0	   1,5	   1,8	   3,8	   1,5	   0,0	   289	    22	   168	     1	  12,8
"2021-01-01 13:10:00"	    97	   1,8	   0,0	   5,7	   1,4	   202	    16	   291	     1	  12,9	   1,6	   1,8	   1,5	   0,0	   988	     0	     0	    97	   1,8	   988	   0,0	     0	   1,6	     0	   1,5	   1,8	   5,7	   1,4	   0,0	   291	    16	   202	     1	  12,9
"2021-01-01 13:20:00"	    96	   1,7	   0,0	   4,1	   1,6	   202	   112	   298	     1	  12,8	   1,6	   1,7	   1,5	   0,0	   988	     0	     0	    96	   1,7	   988	   0,0	     0	   1,6	     0	   1,5	   1,7	   4,1	   1,6	   0,0	   298	   112	   202	     1	  12,8
"2021-01-01 13:30:00"	    96	   1,7	   0,0	   5,5	   1,5	   213	   354	   287	     1	  12,9	   1,6	   1,6	   1,4	   0,0	   989	     0	     0	    96	   1,7	   989	   0,0	     0	   1,6	     0	   1,4	   1,6	   5,5	   1,5	   0,0	   287	   354	   213	     1	  12,9
"2021-01-01 13:40:00"	    96	   1,6	   0,0	   4,3	   1,5	   191	     5	   291	     1	  12,8	   1,4	   1,6	   1,4	   0,0	   989	     0	     0	    96	   1,6	   989	   0,0	     0	   1,4	     0	   1,4	   1,6	   4,3	   1,5	   0,0	   291	     5	   191	     1	  12,8
"2021-01-01 13:50:00"	    96	   1,5	   0,0	   3,2	   1,0	   196	    11	   288	     1	  12,8	   1,4	   1,5	   1,3	   0,0	   989	     0	     0	    96	   1,5	   989	   0,0	     0	   1,4	     0	   1,3	   1,5	   3,2	   1,0	   0,0	   288	    11	   196	     1	  12,8
"2021-01-01 14:00:00"	    97	   1,6	   0,2	   3,2	   1,3	   185	    39	   283	     1	  12,8	   1,4	   1,5	   1,3	   0,0	   989	     0	     0	    97	   1,6	   989	   0,0	     0	   1,4	     0	   1,3	   1,5	   3,2	   1,3	   0,2	   283	    39	   185	     1	  12,8
"2021-01-01 14:10:00"	    96	   1,3	   0,0	   4,5	   1,3	   123	    39	   282	     1	  12,8	   1,2	   1,4	   1,1	   0,0	   989	     0	     0	    96	   1,3	   989	   0,0	     0	   1,2	     0	   1,1	   1,4	   4,5	   1,3	   0,0	   282	    39	   123	     1	  12,8
"2021-01-01 14:20:00"	    96	   1,1	   0,0	   3,7	   1,5	    90	    16	   268	     1	  12,8	   1,0	   1,3	   1,0	   0,0	   989	     0	     0	    96	   1,1	   989	   0,0	     0	   1,0	     0	   1,0	   1,3	   3,7	   1,5	   0,0	   268	    16	    90	     1	  12,8
"2021-01-01 14:30:00"	    97	   1,1	   0,0	   3,4	   1,1	   174	    33	   275	     1	  12,9	   1,0	   1,1	   0,9	   0,0	   989	     0	     0	    97	   1,1	   989	   0,0	     0	   1,0	     0	   0,9	   1,1	   3,4	   1,1	   0,0	   275	    33	   174	     1	  12,9
"2021-01-01 14:40:00"	    97	   1,0	   0,0	   3,5	   1,2	   196	     5	   279	     1	  12,8	   0,9	   1,0	   0,7	   0,0	   989	     0	     0	    97	   1,0	   989	   0,0	     0	   0,9	     0	   0,7	   1,0	   3,5	   1,2	   0,0	   279	     5	   196	     1	  12,8
"2021-01-01 14:50:00"	    98	   0,8	   0,0	   4,8	   1,0	   196	     5	   275	     1	  12,8	   0,7	   0,9	   0,6	   0,0	   990	     0	     0	    98	   0,8	   990	   0,0	     0	   0,7	     0	   0,6	   0,9	   4,8	   1,0	   0,0	   275	     5	   196	     1	  12,8
